,Rk,Player,Nation,Position,Squad,Competition,Age,Born,90s Played,Goals,Shots Total,Shots on Target,Shots on Target %,Shots per 90,Shots on Target per 90,Goals per Shot,Goals per Shot on Target,Avg Shot Distance,Free Kicks,Penatly Kicks,Penalty Kicks Attempted,Expected Goals,Non Penalty Expected Goals,Non Penalty Expected Goals per shot,Goals - Expected Goals,Non Penalty Goals - Expected Goals,Total Passes Completed,Total Passes Attempted,Total Pass Completion %,Total Passing Distance,Progressive Passing Distance,Short Passes Completed,Short Passes Attempted,Short Pass Completion %,Medium Passes Completed,Medium Passes Attempted,Medium Pass Completion %,Long Passes Completed,Long Passes Attempted,Long Pass Completion %,Assists,Expected Assisted Goals,Expected Assists,Assists - Expected Assisted Goals,Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Total Passes Attempted,Live-Ball Passes,Dead-Ball Passes,Passes from Free Kicks,Through Balls,Switches,Crosses,Throw Ins Taken,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Total Passes Completed,Total Passes Offside,Total Passes Blocked,Shot Creating Actions,Shot Creating Actions per 90,SCA Pass Live,SCA Pass Dead,SCA Take Ons,SCA Shot,SCA Fouls Drawn,SCA Defensive Actions,Goal Creating Actions,Goal Creating Actions per 90,GCA Pass Live,GCA Pass Dead,GCA Take Ons,GCA Shot,GCA Fouls Drawn,GCA Defensive Actions,Tackles,Tackles Won,Tackles in Defensive Third,Tackles in Middle Third,Tackles in Attacking Third,Number of Dribblers Tackled,Number of Dribbles Challenged,Dribblers Tackled %,Dribbled Past,Total Blocks,Shots Blocked,Passes Blocked,Interceptions,Tackles + Interceptions,Clearances,Errors,Touches,Touches in Defensive Penalty,Touches in Defensive Third,Touches in Middle Third,Touches in Attacking Third,Touches in Attacking Penalty Area,Live Ball Touches,Take Ons Attempted,Successful Take Ons,Successful Take on %,Times Tackled,Tackled %,Number of Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Received,Matches Played,Minutes Played,Minutes per Match,Total Minutes Played %,Starts,Minutes per Start,Complete Matches Played,Subbed On,Minutes per Sub,Subbed Off,PPM,onG,onGA,Goals +/-,Goals +/- per 90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Yellow Cards,Red Cards,Second Yellows,Fouls Committed,Fouls Drawn,Offside,Crs,Int,Tackles Won,Penalty Kicks Won,Penalty Kicks Converted,Own Goals,Loose Balls Recovered,Aerials Won,Aerials Lost,Aerials Won %,Poss
60,63,Zeki Amdouni,ch SUI,FW,Burnley,eng Premier League,22-280,2000,2.2,0.0,1.8181818181818181,0.45454545454545453,25.0,0.8227272727272726,0.20454545454545453,0.0,0.0,10.09090909090909,0.0,0.0,0.0,0.045454545454545456,0.045454545454545456,0.013636363636363634,-0.045454545454545456,-0.045454545454545456,17.727272727272727,19.545454545454543,90.7,236.36363636363635,70.0,10.454545454545453,11.363636363636363,92.0,4.545454545454545,5.0,90.9,1.3636363636363635,1.3636363636363635,100.0,0.0,0.09090909090909091,0.09090909090909091,-0.09090909090909091,0.45454545454545453,2.2727272727272725,0.45454545454545453,0.0,2.727272727272727,19.545454545454543,19.09090909090909,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,17.727272727272727,0.45454545454545453,0.0,1.3636363636363635,0.6181818181818182,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2284055721848355,1.4856037147898902,0.37140092869747254,0.37140092869747254,1.4856037147898902,1.1142027860924177,1.4856037147898902,75.0,0.37140092869747254,0.7428018573949451,0.7428018573949451,0.0,0.0,2.2284055721848355,0.37140092869747254,0.0,32.72727272727273,1.8181818181818181,4.090909090909091,14.09090909090909,14.545454545454545,3.6363636363636362,32.72727272727273,4.090909090909091,1.8181818181818181,44.4,2.2727272727272725,55.6,18.636363636363633,109.99999999999999,42.272727272727266,1.8181818181818181,0.45454545454545453,1.3636363636363635,2.727272727272727,0.9090909090909091,21.363636363636363,4.090909090909091,1.8181818181818181,100.45454545454545,24.999999999999996,61.4,1.3636363636363635,26.818181818181817,0.0,0.45454545454545453,20.454545454545453,0.0,0.6818181818181818,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,1.3636363636363635,0.8181818181818181,0.5454545454545454,0.22272727272727272,0.18181818181818182,0.0,0.0,0.0,1.3636363636363635,1.3636363636363635,0.0,0.45454545454545453,0.0,1.4856037147898902,0.0,0.0,0.0,5.0,0.9090909090909091,0.9090909090909091,50.0,0.8170820431344397
61,66,Joachim Andersen,dk DEN,DF,Crystal Palace,eng Premier League,27-102,1996,4.0,0.25,0.75,0.75,100.0,0.1875,0.1875,0.0825,0.0825,4.15,0.0,0.0,0.0,0.05,0.05,0.0175,0.2,0.2,57.25,69.0,83.0,1307.5,463.5,15.25,17.5,87.1,32.75,34.75,94.2,9.25,15.25,60.7,0.0,0.05,0.075,-0.05,1.5,8.75,1.5,0.5,9.5,69.0,65.75,2.75,2.5,0.25,1.5,2.0,0.25,0.0,0.0,0.0,0.0,57.25,0.5,0.5,3.75,0.9375,3.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0625,0.25,0.0,0.0,0.0,0.0,0.0,1.9500104140631584,1.218756508789474,1.7062591123052637,0.0,0.2437513017578948,1.4625078105473688,1.7062591123052637,85.7,0.2437513017578948,1.218756508789474,0.9750052070315792,0.2437513017578948,0.9750052070315792,2.9250156210947376,5.60627994043158,0.0,81.25,9.25,34.5,38.5,8.75,1.75,81.25,1.0,1.0,100.0,0.0,0.0,48.5,295.75,210.5,1.75,1.25,0.0,0.5,0.0,53.25,0.5,0.75,67.5,22.5,100.0,0.75,22.5,0.75,0.0,0.0,0.0,0.5825,1.5,0.75,0.75,0.25,0.0,0.85,1.0,-0.15,-0.0475,0.0,0.0,0.0,0.0,1.25,1.25,0.0,2.0,1.0,1.218756508789474,0.0,0.0,0.0,4.5,3.75,1.5,71.4,0.9750052070315792
62,67,Elliot Anderson,sct SCO,MF,Newcastle Utd,eng Premier League,20-308,2002,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,536.25,57.5,16.25,16.25,100.0,8.75,8.75,100.0,3.75,6.25,60.0,0.0,0.25,0.125,-0.25,2.5,5.0,1.25,0.0,2.5,35.0,35.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.25,3.75,4.9625,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3751040626053,1.18755203130265,1.18755203130265,1.18755203130265,0.0,1.18755203130265,3.56265609390795,33.3,2.3751040626053,1.18755203130265,1.18755203130265,0.0,1.18755203130265,3.56265609390795,1.18755203130265,0.0,48.75,1.25,6.25,26.25,18.75,5.0,48.75,3.75,1.25,33.3,0.0,0.0,30.0,210.0,131.25,5.0,5.0,0.0,2.5,2.5,32.5,7.5,1.25,112.5,112.5,25.0,1.25,112.5,1.25,0.0,0.0,1.25,3.75,5.0,3.75,1.25,1.25,0.0,3.875,2.3749999999999996,1.4999999999999998,1.4874999999999998,-0.325,0.0,0.0,0.0,0.0,1.25,0.0,1.25,1.25,1.18755203130265,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.95004162504212
63,68,Felipe Anderson,br BRA,FW,Lazio,it Serie A,30-148,1993,2.2,0.0,0.9090909090909091,0.0,0.0,0.41363636363636364,0.0,0.0,0.0,5.636363636363636,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.11818181818181818,-0.22727272727272727,-0.22727272727272727,41.81818181818181,54.54545454545454,76.7,650.9090909090909,147.27272727272725,21.363636363636363,24.999999999999996,85.5,15.909090909090908,20.0,79.5,3.1818181818181817,6.363636363636363,50.0,0.9090909090909091,0.2727272727272727,0.36363636363636365,0.6363636363636362,1.3636363636363635,3.1818181818181817,1.8181818181818181,0.0,5.909090909090908,54.54545454545454,54.54545454545454,0.0,0.0,0.45454545454545453,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,41.81818181818181,0.0,1.3636363636363635,3.6363636363636362,1.6545454545454545,2.2727272727272725,0.0,0.9090909090909091,0.0,0.0,0.45454545454545453,1.3636363636363635,0.6181818181818182,0.9090909090909091,0.0,0.0,0.0,0.0,0.45454545454545453,3.173232964591833,1.5866164822959166,1.5866164822959166,1.057744321530611,0.5288721607653055,2.6443608038265274,5.8175937684183605,45.5,3.173232964591833,2.6443608038265274,0.0,2.6443608038265274,1.5866164822959166,4.75984944688775,1.057744321530611,0.0,66.81818181818181,0.45454545454545453,8.181818181818182,29.999999999999996,29.09090909090909,2.727272727272727,66.81818181818181,3.1818181818181817,1.3636363636363635,42.9,1.8181818181818181,57.1,43.63636363636363,234.54545454545453,144.54545454545453,5.454545454545454,2.727272727272727,1.3636363636363635,0.9090909090909091,0.0,53.63636363636363,10.909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.8181818181818181,0.0,3.6363636363636362,1.3636363636363635,1.5866164822959166,0.0,0.0,0.0,3.1818181818181817,0.0,1.3636363636363635,0.0,1.1635187536836722
64,69,Benjamin Andre,fr FRA,MF,Lille,fr Ligue 1,33-038,1990,4.0,0.0,1.0,0.5,50.0,0.25,0.125,0.0,0.0,5.8,0.0,0.0,0.0,0.05,0.05,0.01,-0.05,-0.05,62.75,75.25,83.4,991.75,251.75,29.75,33.25,89.5,26.25,29.75,88.2,3.25,7.25,44.8,0.0,0.025,0.05,-0.025,0.5,8.0,0.25,0.0,7.75,75.25,73.0,2.0,2.0,0.25,1.5,0.75,0.0,0.0,0.0,0.0,0.0,62.75,0.25,0.75,2.25,0.5625,1.75,0.0,0.0,0.0,0.25,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.25,0.0,5.696331877118332,3.038043667796444,1.8987772923727775,2.278532750847333,1.519021833898222,3.038043667796444,4.1773100432201105,72.7,1.1392663754236665,1.1392663754236665,0.0,1.1392663754236665,1.519021833898222,7.215353711016554,3.797554584745555,0.0,86.25,3.5,15.5,52.75,18.5,1.5,86.25,0.25,0.0,0.0,0.25,100.0,68.25,366.25,166.75,1.5,3.0,0.25,0.5,1.0,63.25,2.0,0.25,0.25,0.25,0.3,0.0,0.0,0.0,0.25,0.25,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.05,-3.485,-3.3375,0.25,0.0,0.0,1.75,1.5,0.0,0.75,1.0,3.038043667796444,0.0,0.0,0.0,8.75,1.5,2.0,42.9,1.519021833898222
65,70,Komnen Andric,rs SRB,FW,Clermont Foot,fr Ligue 1,28-071,1995,1.4,0.0,1.4285714285714286,0.0,0.0,1.0214285714285714,0.0,0.0,0.0,13.642857142857144,0.0,0.0,0.0,0.07142857142857144,0.07142857142857144,0.02142857142857143,-0.07142857142857144,-0.07142857142857144,23.571428571428573,32.142857142857146,73.3,341.42857142857144,48.57142857142858,11.428571428571429,15.714285714285715,72.7,10.0,11.428571428571429,87.5,0.7142857142857143,1.4285714285714286,50.0,0.0,0.14285714285714288,0.07142857142857144,-0.14285714285714288,2.142857142857143,2.857142857142857,0.7142857142857143,0.0,3.5714285714285716,32.142857142857146,30.000000000000004,2.142857142857143,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,23.571428571428573,0.0,0.0,2.857142857142857,2.0428571428571427,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1328399523933204,1.0664199761966602,0.0,1.0664199761966602,1.0664199761966602,0.0,1.0664199761966602,0.0,1.0664199761966602,2.1328399523933204,0.0,2.1328399523933204,0.0,2.1328399523933204,1.0664199761966602,0.0,45.0,1.4285714285714286,2.142857142857143,23.571428571428573,19.28571428571429,1.4285714285714286,45.0,2.142857142857143,0.7142857142857143,33.3,1.4285714285714286,66.7,30.000000000000004,130.71428571428572,26.42857142857143,0.0,2.142857142857143,0.7142857142857143,2.857142857142857,2.857142857142857,34.285714285714285,14.285714285714286,2.142857142857143,130.71428571428572,43.57142857142858,50.8,1.4285714285714286,62.142857142857146,0.7142857142857143,0.7142857142857143,7.142857142857143,0.0,2.142857142857143,4.285714285714286,1.4285714285714286,2.857142857142857,1.4071428571428573,1.042857142857143,3.1428571428571432,1.8571428571428574,1.2857142857142858,0.6285714285714287,1.1857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,1.0664199761966602,0.0,0.0,0.0,2.142857142857143,1.4285714285714286,3.5714285714285716,28.6,1.4929879666753243
66,71,Robert Andrich,de GER,MF,Leverkusen,de Bundesliga,28-353,1994,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.85714285714286,94.28571428571429,87.9,1117.142857142857,312.8571428571429,40.0,41.42857142857143,96.6,27.142857142857146,32.85714285714286,82.6,5.714285714285714,5.714285714285714,100.0,0.0,0.0,0.14285714285714288,0.0,0.0,11.428571428571429,0.0,0.0,7.142857142857143,94.28571428571429,92.85714285714286,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,82.85714285714286,0.0,0.0,1.4285714285714286,2.0428571428571427,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027118274274807,2.0135591371374035,2.0135591371374035,2.0135591371374035,2.0135591371374035,2.0135591371374035,0.0,101.42857142857143,2.857142857142857,18.571428571428573,52.85714285714286,31.42857142857143,1.4285714285714286,101.42857142857143,0.0,0.0,0.0,0.0,0.0,52.85714285714286,230.00000000000003,120.00000000000001,1.4285714285714286,4.285714285714286,0.0,1.4285714285714286,2.857142857142857,82.85714285714286,5.714285714285714,5.714285714285714,514.2857142857143,128.57142857142858,100.0,5.714285714285714,128.57142857142858,5.714285714285714,0.0,0.0,0.0,1.4285714285714286,2.857142857142857,7.142857142857143,-4.285714285714286,-1.0714285714285714,0.0,5.571428571428572,9.0,-3.428571428571429,-0.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,7.142857142857143,1.4285714285714286,0.0,100.0,1.4094913959961823
67,72,Miguel Angel Rubio,es ESP,DF,Granada,es La Liga,25-183,1998,3.7,0.27027027027027023,0.27027027027027023,0.27027027027027023,100.0,0.07297297297297298,0.07297297297297298,0.27027027027027023,0.27027027027027023,2.4054054054054053,0.0,0.0,0.0,0.05405405405405406,0.05405405405405406,0.05675675675675675,0.21621621621621623,0.21621621621621623,47.027027027027025,57.83783783783784,81.3,992.9729729729729,326.48648648648646,12.972972972972972,14.324324324324323,90.6,27.837837837837835,30.81081081081081,90.4,6.216216216216216,11.891891891891891,52.3,0.0,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,1.081081081081081,57.83783783783784,55.13513513513513,2.7027027027027026,1.8918918918918919,0.0,0.27027027027027023,0.0,0.0,0.0,0.0,0.0,0.0,47.027027027027025,0.0,0.5405405405405405,0.27027027027027023,0.07297297297297298,0.27027027027027023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500075842871622,0.500075842871622,0.0,0.500075842871622,0.0,0.500075842871622,0.7501137643074332,66.7,0.250037921435811,1.2501896071790553,1.000151685743244,0.250037921435811,2.000303371486488,2.5003792143581105,1.7502654500506774,0.250037921435811,66.21621621621621,8.378378378378377,39.189189189189186,25.945945945945944,1.3513513513513513,0.27027027027027023,66.21621621621621,0.0,0.0,0.0,0.0,0.0,37.2972972972973,197.83783783783784,100.8108108108108,0.27027027027027023,0.5405405405405405,0.0,1.081081081081081,0.0,42.7027027027027,0.0,1.081081081081081,97.02702702702702,24.324324324324323,99.7,1.081081081081081,24.324324324324323,0.8108108108108107,0.0,0.0,0.0,0.8108108108108107,2.7027027027027026,0.5405405405405405,2.162162162162162,0.5432432432432431,-23.78108108108108,2.2972972972972974,0.7297297297297297,1.5675675675675675,0.3918918918918919,-4.194594594594594,0.0,0.0,0.0,0.8108108108108107,0.27027027027027023,0.0,0.0,2.162162162162162,0.500075842871622,0.0,0.0,0.0,5.405405405405405,3.7837837837837838,2.7027027027027026,58.3,0.9251403093125009
68,74,Jaidon Anthony,eng ENG,FW,Bournemouth,eng Premier League,23-283,1999,1.7,0.0,1.1764705882352942,0.5882352941176471,50.0,0.6941176470588235,0.34705882352941175,0.0,0.0,14.411764705882353,0.0,0.0,0.0,0.05882352941176471,0.05882352941176471,0.01764705882352941,-0.05882352941176471,-0.05882352941176471,17.647058823529413,26.47058823529412,66.7,266.47058823529414,81.76470588235294,10.0,11.764705882352942,85.0,5.882352941176471,8.23529411764706,71.4,0.5882352941176471,3.5294117647058822,16.7,0.0,0.0,0.0,0.0,0.0,1.7647058823529411,0.5882352941176471,0.0,4.705882352941177,26.47058823529412,24.705882352941178,1.7647058823529411,1.1764705882352942,0.0,0.0,1.1764705882352942,0.0,0.5882352941176471,0.0,0.0,0.0,17.647058823529413,0.0,1.7647058823529411,1.7647058823529411,1.0470588235294118,1.1764705882352942,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742144684145106,0.45807148947150356,0.45807148947150356,0.0,0.9161429789430071,0.45807148947150356,3.2065004263005252,14.3,2.748428936829021,1.3742144684145106,0.0,1.3742144684145106,0.45807148947150356,1.8322859578860142,1.3742144684145106,0.0,40.588235294117645,1.1764705882352942,8.823529411764707,15.882352941176471,15.882352941176471,2.3529411764705883,40.588235294117645,3.5294117647058822,1.1764705882352942,33.3,1.7647058823529411,50.0,21.176470588235293,94.11764705882354,45.294117647058826,1.1764705882352942,1.1764705882352942,0.0,2.9411764705882355,1.1764705882352942,23.529411764705884,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.0,0.0,2.3529411764705883,1.1764705882352942,1.1764705882352942,1.1764705882352942,0.5882352941176471,0.45807148947150356,0.0,0.0,0.0,6.470588235294118,0.5882352941176471,1.7647058823529411,25.0,0.778721532101556
69,75,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,27-052,1996,3.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,6.733333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.02666666666666667,-0.06666666666666667,-0.06666666666666667,52.0,62.0,83.9,999.3333333333334,330.3333333333333,13.0,14.333333333333334,90.7,35.666666666666664,38.333333333333336,93.0,3.0,8.0,37.5,0.0,0.0,0.03333333333333333,0.0,0.0,4.0,0.0,0.0,3.6666666666666665,62.0,60.666666666666664,1.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,52.0,0.0,0.6666666666666666,0.6666666666666666,0.22333333333333336,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.11,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0649086127746374,0.7099390751830916,0.7099390751830916,0.3549695375915458,0.0,1.0649086127746374,1.4198781503661833,75.0,0.3549695375915458,0.0,0.0,0.0,0.7099390751830916,1.774847687957729,2.129817225549275,0.0,67.66666666666667,3.6666666666666665,27.0,37.333333333333336,3.3333333333333335,1.3333333333333333,67.66666666666667,1.0,1.0,100.0,0.0,0.0,40.333333333333336,245.33333333333334,132.33333333333334,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,51.666666666666664,0.3333333333333333,0.3333333333333333,3.6666666666666665,3.6666666666666665,3.1,0.0,0.0,0.0,0.3333333333333333,3.6666666666666665,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.25666666666666665,0.09999999999999999,0.0,0.09999999999999999,0.9133333333333334,1.3133333333333332,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.7099390751830916,0.0,0.0,0.0,3.3333333333333335,2.0,1.0,66.7,1.0649086127746374
70,76,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,33-166,1990,3.4,0.5882352941176471,1.4705882352941178,0.8823529411764706,60.0,0.4294117647058823,0.25588235294117645,0.11764705882352942,0.1970588235294118,3.9411764705882355,0.0,0.0,0.0,0.2647058823529412,0.2647058823529412,0.05,0.3235294117647059,0.3235294117647059,10.294117647058824,16.176470588235293,63.6,153.52941176470588,51.470588235294116,6.764705882352941,7.9411764705882355,85.2,2.058823529411765,3.823529411764706,53.8,0.8823529411764706,1.7647058823529411,50.0,0.0,0.08823529411764706,0.08823529411764706,-0.08823529411764706,0.29411764705882354,0.8823529411764706,0.29411764705882354,0.0,1.1764705882352942,16.176470588235293,15.588235294117647,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,10.294117647058824,0.29411764705882354,1.1764705882352942,2.3529411764705883,0.6852941176470588,1.4705882352941178,0.0,0.5882352941176471,0.0,0.0,0.29411764705882354,0.5882352941176471,0.17058823529411765,0.29411764705882354,0.0,0.29411764705882354,0.0,0.0,0.0,0.24220043741287922,0.0,0.0,0.12110021870643961,0.12110021870643961,0.24220043741287922,0.36330065611931883,66.7,0.12110021870643961,0.36330065611931883,0.24220043741287922,0.12110021870643961,0.12110021870643961,0.36330065611931883,0.12110021870643961,0.0,27.941176470588236,0.5882352941176471,4.705882352941177,13.823529411764707,10.0,2.6470588235294117,27.941176470588236,3.235294117647059,2.3529411764705883,72.7,0.29411764705882354,9.1,17.647058823529413,127.05882352941177,65.0,1.4705882352941178,0.8823529411764706,0.5882352941176471,4.411764705882353,1.7647058823529411,20.0,4.11764705882353,0.29411764705882354,6.176470588235294,6.176470588235294,5.8,0.0,0.0,0.0,0.29411764705882354,6.176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05882352941176471,-0.05882352941176471,-0.2647058823529412,-0.38529411764705884,0.29411764705882354,0.0,0.0,1.4705882352941178,1.7647058823529411,0.8823529411764706,0.5882352941176471,0.29411764705882354,0.0,0.0,0.0,0.0,3.823529411764706,1.4705882352941178,3.5294117647058822,29.4,0.41174074360189467
71,77,Antony,br BRA,"FW,MF",Manchester Utd,eng Premier League,23-198,2000,3.4,0.0,3.235294117647059,0.5882352941176471,18.2,0.9441176470588235,0.17058823529411765,0.0,0.0,5.705882352941177,0.0,0.0,0.0,0.17647058823529413,0.17647058823529413,0.014705882352941178,-0.17647058823529413,-0.17647058823529413,27.058823529411764,36.1764705882353,74.8,331.7647058823529,88.52941176470588,19.11764705882353,23.823529411764707,80.2,5.294117647058823,6.764705882352941,78.3,0.8823529411764706,2.058823529411765,42.9,0.0,0.23529411764705885,0.17647058823529413,-0.23529411764705885,2.3529411764705883,1.4705882352941178,2.058823529411765,0.0,4.11764705882353,36.1764705882353,35.0,1.1764705882352942,0.5882352941176471,0.0,0.0,1.4705882352941178,0.5882352941176471,0.0,0.0,0.0,0.0,27.058823529411764,0.0,1.4705882352941178,3.823529411764706,1.1176470588235294,3.5294117647058822,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.243618968597094,0.6410339910277412,0.6410339910277412,1.2820679820554823,0.3205169955138706,1.602584977569353,2.884652959624835,55.6,1.2820679820554823,1.9231019730832235,0.0,1.9231019730832235,1.602584977569353,3.846203946166447,0.0,0.0,51.1764705882353,1.1764705882352942,5.882352941176471,18.235294117647058,27.941176470588236,4.11764705882353,51.1764705882353,4.705882352941177,1.4705882352941178,31.3,2.058823529411765,43.8,35.88235294117647,242.3529411764706,140.88235294117646,4.705882352941177,2.9411764705882355,2.058823529411765,1.7647058823529411,0.8823529411764706,36.76470588235294,12.941176470588236,0.8823529411764706,36.1764705882353,12.058823529411764,34.2,0.5882352941176471,15.294117647058824,0.0,0.29411764705882354,5.588235294117648,0.29411764705882354,0.09705882352941177,0.29411764705882354,0.29411764705882354,0.0,0.0,0.2235294117647059,0.6176470588235294,0.35294117647058826,0.23529411764705885,0.17941176470588235,0.25882352941176473,0.29411764705882354,0.0,0.0,1.1764705882352942,2.3529411764705883,0.0,1.4705882352941178,1.4705882352941178,0.6410339910277412,0.0,0.0,0.0,7.0588235294117645,0.0,1.4705882352941178,0.0,1.08975778474716
72,78,Christopher Antwi-Adjei,gh GHA,"MF,FW",Bochum,de Bundesliga,29-215,1994,1.3,0.0,3.0769230769230766,0.0,0.0,2.3846153846153846,0.0,0.0,0.0,12.615384615384613,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.030769230769230767,-0.15384615384615385,-0.15384615384615385,15.384615384615383,27.69230769230769,55.6,207.69230769230768,36.92307692307692,10.0,11.538461538461538,86.7,5.384615384615384,9.23076923076923,58.3,0.0,4.615384615384615,0.0,0.0,0.3846153846153846,0.15384615384615385,-0.3846153846153846,0.7692307692307692,1.5384615384615383,0.7692307692307692,0.0,0.7692307692307692,27.69230769230769,20.0,7.692307692307692,0.0,0.7692307692307692,0.0,2.3076923076923075,6.9230769230769225,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.7692307692307692,2.3076923076923075,1.7923076923076924,0.7692307692307692,0.7692307692307692,0.0,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2348071996539938,0.0,35.38461538461539,0.0,4.615384615384615,13.076923076923077,18.46153846153846,3.0769230769230766,35.38461538461539,1.5384615384615383,0.0,0.0,0.7692307692307692,50.0,16.153846153846153,130.0,44.61538461538461,0.7692307692307692,0.0,0.0,0.0,1.5384615384615383,20.76923076923077,8.461538461538462,0.7692307692307692,12.307692307692307,12.307692307692307,5.9,0.0,0.0,0.0,0.7692307692307692,12.307692307692307,0.7692307692307692,0.0,0.0,0.0,0.0,0.0,0.2692307692307692,0.07692307692307693,0.07692307692307693,0.0,-0.14615384615384616,0.23076923076923075,0.7692307692307692,0.0,0.0,1.5384615384615383,0.0,2.3076923076923075,2.3076923076923075,0.0,0.0,0.0,0.0,0.0,3.0769230769230766,1.5384615384615383,2.3076923076923075,40.0,0.802624679775096
